kinase,log2FC_iCCA_HCC,rna_p,hcc_tpm,icca_tpm,rna_fdr,chronos_HCC,chronos_iCCA,chronos_other,icca_selective,hcc_selective,dep_p_icca_vs_other,dep_p_hcc_vs_other,dep_diff_iCCA_minus_HCC,dep_p_icca_vs_hcc,iCCA_essential,HCC_essential,iCCA_selective_dep,HCC_selective_dep,rna_iCCA_up,rna_HCC_up,chcca_position,icca_over_hcc_dep,hcc_over_icca_dep,rna_concordant_iCCA,rna_concordant_HCC
SRF,0.8434975715546518,2.9443315697662286e-10,4.603633945773712,5.447131517328364,7.925199168212524e-10,-0.6358355985782398,-0.4603291370089474,-0.49086706738805536,0.030537930379107958,-0.14496853119018444,0.5588935887618478,0.010347210136625054,0.1755064615692924,0.03153638005609862,True,True,False,False,False,False,,False,False,True,False
SRI,1.4371323509226048,2.767527428035066e-13,3.782956006947078,5.220088357869683,1.2209679829566467e-12,-0.1123944018231351,-0.13783975296115705,-0.15896656131496117,0.021126808353804122,0.04657215949182607,0.3952518697907229,0.10093397740695284,-0.025445351138021946,0.8174573411187145,False,False,False,False,True,False,-0.5,False,False,True,False
SRL,0.2005055425212549,0.0003604147595834015,0.2670117417445639,0.4675172842658188,0.0005026917610419379,0.026442847541033945,0.03855597082043961,0.04406110687584307,-0.00550513605540346,-0.017618259334809122,0.559761263763634,0.4703178619355529,0.012113123279405662,0.9903073466514666,False,False,False,False,False,False,,False,False,False,False
SRM,0.005466558484085837,0.7734922181453463,6.317457423793196,6.322923982277282,0.7946837857657667,-0.15710641619747162,-0.1540258763947071,-0.1823008484960012,0.028274972101294094,0.02519443229852958,0.5117884996495561,0.6893262823462821,0.0030805398027645148,0.8554072733065734,False,False,False,False,False,False,,False,False,False,False
SRMS,1.341036433686285,2.7920385373407263e-16,0.45858308152105565,1.7996195152073406,3.112745666629864e-15,0.07034189148337193,0.11871716502460426,0.0771613392096728,0.04155582581493146,-0.006819447726300873,0.18442173972048348,0.589832939161653,0.04837527354123233,0.2905587212927452,False,False,False,False,True,False,-0.19622223904180286,False,False,True,False
SRPK1,0.6566105112164204,1.413717080289698e-07,3.14948721356539,3.8060977247818104,2.70607097735267e-07,-0.1052837678156688,-0.13030660547426146,-0.12420457472790321,-0.006102030746358247,0.01892080691223441,0.5433881353428228,0.7316062059933075,-0.02502283765859266,0.5040358664525048,False,False,False,False,False,False,,False,False,True,False
SRPK2,1.200559277003837,1.921813259321704e-12,3.206683876566701,4.407243153570538,7.2397074837461455e-12,-0.06493604018202807,-0.05442954614323419,-0.036734180026844115,-0.017695366116390075,-0.028201860155183958,0.36995627386086516,0.12681501774015058,0.010506494038793883,0.5040358664525048,False,False,False,False,True,False,-0.5,False,False,True,False
SSB,0.930651742231932,2.9885561564025602e-12,4.423166017547151,5.3538177597790835,1.0885469443850385e-11,-0.6266351126864682,-0.6451217734028232,-0.668967553857128,0.023845780454304855,0.04233244117065982,0.9509007186643018,0.24536733116824605,-0.018486660716354963,0.401902416889266,True,True,False,False,False,False,-0.5,False,False,True,False
SSH1,0.9132980318305153,3.680119908484513e-10,2.610619422272074,3.5239174541025893,9.715516558399114e-10,-0.2013247834862523,-0.22687923998334794,-0.1887573365965524,-0.03812190338679555,-0.012567446889699907,0.08865791397845935,0.4719431326538922,-0.025554456497095646,0.4440696998799819,False,False,False,False,False,False,,False,False,True,False
SSH2,1.007090456216062,1.4258391766453564e-14,1.8885482671642122,2.8956387233802743,8.586257815565103e-14,-0.17717635555986677,-0.21508081870216478,-0.19156143911643528,-0.0235193795857295,0.014385083556568506,0.15370741189500814,0.894686739066808,-0.037904463142298006,0.2689474626484927,False,False,False,False,True,False,0.03139261399918167,False,False,True,False
SSH3,1.8977061138377698,5.908847067662336e-18,4.025803824123237,5.923509937961007,1.3522631694447427e-16,-0.18042131724189342,-0.1426228147131921,-0.1257951420879272,-0.01682767262526491,-0.05462617515396623,0.4369980287475138,0.07843422856143062,0.03779850252870132,0.4297406770499599,False,False,False,False,True,False,-0.5,False,False,True,False
SST,0.4554298741602414,0.10437331432142459,0.18917714605054103,0.6446070202107824,0.1198440978638487,0.11868660397330381,0.08920003820922005,0.10197460268312769,-0.012774564473907637,0.016712001290176123,0.3352407158079621,0.552594206841337,-0.02948656576408376,0.3622332716763398,False,False,False,False,False,False,,False,False,False,False
SSU72,0.1641300555861136,0.0381316146873419,5.2718198786855135,5.435949934271627,0.045296734509801394,-1.4823691000071673,-1.4515123915637818,-1.4805709290469333,0.02905853748315157,-0.0017981709602339357,0.727465321352387,0.7435588424984287,0.030856708443385505,0.6530819591087469,True,True,False,False,False,False,,False,False,False,False
ST3GAL4,0.5476995682187664,0.00601426117657229,3.2890982512019633,3.8367978194207297,0.007633485339495599,0.07252202847968431,0.04501704135976376,0.08381684736452542,-0.03879980600476166,-0.011294818884841115,0.04048533567435085,0.44238138534737514,-0.027504987119920547,0.34957480612329817,False,False,False,False,False,False,,False,False,True,False
STAM2,0.9372912710894092,1.2984780863265425e-11,3.181049915920084,4.118341187009493,4.242552163245139e-11,-0.01315480773658761,0.0043106933149776,-0.019538279811582418,0.02384897312656002,0.006383472074994808,0.5134492756758806,0.9192763017817643,0.017465501051565212,0.5196684087258145,False,False,False,False,False,False,,False,False,True,False
STAMBP,1.0649251920521277,2.2403744143103658e-17,3.4453492469994176,4.510274439051545,3.810946168672272e-16,-0.33766317095144255,-0.48127828265359973,-0.42846239229905864,-0.052815890354541095,0.09079922134761609,0.48640927580178295,0.34493482843263923,-0.14361511170215718,0.30179100981005713,True,False,False,False,True,False,-0.5,False,False,True,False
STAT1,1.3971385437263715,9.832326498586623e-09,5.566766715224065,6.963905258950437,2.1041943868570592e-08,-0.019018390297807063,-0.014012981000648265,-0.0065729674685952085,-0.007440013532053057,-0.012445422829211855,0.6075591010478715,0.5825650651127845,0.005005409297158798,0.41568392810112,False,False,False,False,True,False,-0.5,False,False,True,False
STAT2,0.5111291435252561,2.277603784891403e-05,5.281541818110333,5.792670961635589,3.5688948196304034e-05,-0.08095884143090702,-0.10849876292439829,-0.09167216000890345,-0.016826602915494843,0.010713318577996428,0.9704256981754514,0.5034039231460945,-0.02753992149349127,0.6184292290191917,False,False,False,False,False,False,,False,False,True,False
STAT3,0.5452822645567377,6.909240210496405e-06,5.2390136575483455,5.784295922105083,1.1332252830337046e-05,-0.18271579572371366,-0.24016614824318988,-0.2199115887637676,-0.020254559479422285,0.03719579304005394,0.31278746534866786,0.31607325435592926,-0.05745035251947622,0.19364844434240625,False,False,False,False,False,False,,False,False,True,False
STAT6,1.3032517422794232,6.901980282147535e-16,5.424233547870602,6.7274852901500255,6.698980862084372e-15,-0.12546293455430457,-0.1769773523464598,-0.14368226317748778,-0.03329508916897203,0.018219328623183206,0.08210033719196028,0.3718777130322203,-0.05151441779215524,0.05648519182783552,False,False,False,False,True,False,-0.5,False,False,True,False
STIM2,0.9077949851769818,2.18607860173732e-13,2.6465751448408876,3.5543701300178694,9.80171112192005e-13,0.0169555478795822,0.012384061346859841,-0.002054200244102921,0.014438261590962762,0.01900974812368512,0.3974060060008473,0.3613642783758043,-0.004571486532722359,0.9322314445142659,False,False,False,False,False,False,,False,False,True,False
STING1,1.23009422426302,1.503311064267242e-09,2.878297387862342,4.108391612125362,3.594874284117318e-09,0.00936411959919838,0.0071484083988880365,0.030893157384264746,-0.02374474898537671,-0.021529037785066367,0.29638915306031965,0.4361318383446672,-0.0022157112003103442,0.9903073466514666,False,False,False,False,True,False,-0.5,False,False,True,False
STK10,0.9370602587026369,1.4392209648528947e-10,2.7924636212491216,3.7295238799517585,4.0386302585157755e-10,-0.006505961091827151,-0.01310836933895405,0.003534074168289842,-0.016642443507243893,-0.010040035260116993,0.42754960130206465,0.6267830446125573,-0.006602408247126899,0.9129374655882153,False,False,False,False,False,False,-0.5,False,False,True,False
STK11,0.6732159247634115,2.4706669875113283e-10,3.969107888144076,4.642323812907487,6.727063579857578e-10,-0.20611599118514445,-0.17423952357204253,-0.13996634502232932,-0.03427317854971321,-0.06614964616281513,0.6179688782207572,0.38078224916576986,0.03187646761310192,0.6530819591087469,False,False,False,False,False,False,,False,False,True,False
STK16,0.753637407257556,1.0589530152057497e-13,4.31779385270297,5.071431259960526,5.139036691439667e-13,-0.005047937788484907,-0.03272687234879391,-0.041939245690673775,0.009212373341879868,0.03689130790218887,0.4017354609270748,0.0629507791891386,-0.027678934560309,0.2905587212927452,False,False,False,False,False,False,,False,False,True,False
STK17A,1.5207386503428109,4.297734463144127e-12,3.1647838800252504,4.685522530368061,1.538234677698006e-11,0.010510626498168843,0.06130952429766081,-0.023794098654737247,0.08510362295239805,0.03430472515290609,0.004623464933936355,0.08104426360323937,0.05079889779949197,0.22910188406505871,False,False,False,False,True,False,-0.5,False,False,True,False
STK17B,1.5413178242035093,5.965154728424696e-13,2.100912544249028,3.6422303684525374,2.418305970982985e-12,0.1312171446192196,0.12821877823990346,0.09771997533523227,0.03049880290467119,0.03349716928398733,0.1106031579969962,0.09335185939531976,-0.0029983663793161364,0.6184292290191917,False,False,False,False,True,False,-0.23837811744551277,False,False,True,False
STK19,0.9612898084050254,4.0011229712589903e-13,2.8949975095948948,3.85628731799992,1.7058106309226674e-12,-0.16435386154540618,-0.1658257170783575,-0.16679784971362854,0.0009721326352710447,0.0024439881682223608,0.9842132765471114,0.7987709403029777,-0.001471855532951316,0.8745142452927026,False,False,False,False,False,False,-0.5,False,False,True,False
STK24,1.4897450347893044,5.520719330953536e-13,2.6323004364458717,4.122045471235176,2.2547492317013203e-12,0.00915343243719888,0.03083774059140256,0.016857318617781513,0.013980421973621048,-0.007703886180582632,0.7163591745560036,0.9955223283958478,0.02168430815420368,0.8554072733065734,False,False,False,False,True,False,-0.37728827951211924,False,False,True,False
STK25,0.8201452745338695,2.1738114354053954e-13,4.665087964452621,5.48523323898649,9.773266671441152e-13,0.006255278805233343,0.0036629963035632452,0.016447051810924766,-0.01278405550736152,-0.010191773005691422,0.6161528827561088,0.47561128270015085,-0.002592282501670098,1.0,False,False,False,False,False,False,,False,False,True,False
STK26,1.5676921275233764,1.7728572590353636e-11,2.383144137404329,3.9508362649277053,5.658066791662135e-11,0.12995084608281854,0.16868265960536738,0.13213393906836599,0.036548720537001395,-0.002183092985547447,0.11336738669480127,0.9392149425766193,0.03873181352254884,0.24846629171002566,False,False,False,False,True,False,-0.5,False,False,True,False
STK3,0.5863592098038772,3.0601487453422803e-06,2.3987667625393643,2.9851259723432415,5.200046786626944e-06,-0.1470884059344407,-0.2367964178631312,-0.1783096288177587,-0.058486789045372495,0.031221222883317995,0.01757881195979564,0.2790536091317657,-0.08970801192869049,0.008384827990321858,False,False,False,False,False,False,,False,False,True,False
STK33,1.2678721884227249,6.29010138244357e-14,0.2299998719983137,1.4978720604210385,3.2231885965937543e-13,0.09731448883638068,0.08373831713775642,0.10075956704213461,-0.017021249904378186,-0.003445078205753932,0.29848179814421105,0.9203245502288401,-0.013576171698624254,0.2796111795723729,False,False,False,False,True,False,0.16142849012346186,False,False,True,False
STK36,1.6777629131847185,6.228606113806087e-18,2.532006334607914,4.209769247792632,1.3522631694447427e-16,-0.07077359562180872,-0.07578296892160613,-0.0630305914463947,-0.012752377475211435,-0.007743004175414028,0.6570965008458693,0.5451117695266067,-0.005009373299797407,0.4586676508683464,False,False,False,False,True,False,-0.34826582975081716,False,False,True,False
STK38,1.3582765252756692,1.7738539262345556e-15,4.744097075480114,6.102373600755783,1.4634294891435084e-14,-0.040350482259992666,-0.023388305001167523,-0.02292773607072637,-0.0004605689304411527,-0.017422746189266296,0.9396094881159519,0.30287409259189035,0.016962177258825144,0.3883987275726808,False,False,False,False,True,False,-0.5,False,False,True,False
STK38L,1.6766979936490158,2.5628876096520777e-14,2.5264562966855935,4.203154290334609,1.4238339829719652e-13,0.060455310072044646,0.05472133400650369,0.055658867437545625,-0.0009375334310419356,0.004796442634499021,0.7342538969756234,0.8525585790467998,-0.005733976065540956,0.8174573411187145,False,False,False,False,True,False,-0.3688057999049976,False,False,True,False
STK39,2.4046774692633504,1.729293632617778e-16,2.7978412361183906,5.202518705381741,2.0527586286470027e-15,-0.06872016210633758,-0.006330948838048616,-0.05444909431039096,0.04811814547234235,-0.01427106779594662,0.127529123032764,0.3059830108858774,0.06238921326828896,0.07815473480927702,False,False,False,False,True,False,-0.4174499202404994,False,False,True,False
STK4,0.9093385111199135,4.984109382091826e-11,3.0216505135165255,3.930989024636439,1.4871212442046134e-10,-0.0934911183011023,-0.12153019114910485,-0.09482957074533321,-0.026700620403771635,0.0013384524442309198,0.11248865371234842,0.8644835961429493,-0.028039072848002555,0.25856634178780447,False,False,False,False,False,False,-0.5,False,False,True,False
STK40,0.9580612923705925,2.935585855570208e-11,4.482797292169171,5.440858584539764,9.104730567088049e-11,-0.2568781549633783,-0.22139323277825304,-0.1995783317629553,-0.021814901015297733,-0.057299823200422983,0.7867896200834144,0.28496011211049077,0.03548492218512525,0.5355474084246485,False,False,False,False,False,False,,False,False,True,False
STMN1,0.7506844107735571,0.00010833679087137695,4.7500659031507695,5.500750313924327,0.0001573553740649401,-0.024109457789559932,0.013761235617406874,-0.002033973786456083,0.015795209403862958,-0.02207548400310385,0.8981590912382315,0.8272684902324713,0.037870693406966804,0.8174573411187145,False,False,False,False,False,False,,False,False,True,False
STRADA,0.7655648091723721,1.7059599688690873e-17,0.47805541632156584,1.243620225493938,2.9629831038252567e-16,-0.15438202985897953,-0.08991944026764866,-0.13852341472102317,0.04860397445337451,-0.01585861513795636,0.012828432029134362,0.3349123165540969,0.06446258959133087,0.012760340320262437,False,False,False,False,False,False,,False,False,True,False
STRIP1,0.7884523057522874,1.1453858800843124e-09,2.8490466536445718,3.637498959396859,2.799832151317208e-09,-0.45952234581997753,-0.3429507463610749,-0.34495316569197465,0.0020024193308997296,-0.11456918012800288,0.9791670004218741,0.10597022768461832,0.11657159945890261,0.31330865066849867,False,True,False,False,False,False,,False,False,True,False
STS,1.047416100880036,7.98666681370296e-08,2.190368864352473,3.237784965232509,1.566944142997608e-07,0.17643373625505981,0.17799796179452493,0.16717537811692904,0.010822583677595893,0.009258358138130779,0.7144337033522864,0.5539198490122529,0.0015642255394651139,0.7429098228423854,False,False,False,False,True,False,-0.5,False,False,True,False
STYK1,1.238538525909371,4.022752246574893e-15,0.1603283986140642,1.3988669245234353,2.9369651357737047e-14,0.08167010481014969,0.08537297725490804,0.07778989929520974,0.0075830779596983006,0.0038802055149399495,0.7323121565665591,0.5473072558309923,0.003702872444758351,0.7986358209367654,False,False,False,False,True,False,0.007263096400214486,False,False,True,False
SULT1B1,-1.1025908190425266,2.982596698824864e-06,2.182759445469701,1.0801686264271744,5.0839716457242e-06,-0.021655696267577178,-0.027384815120525385,-0.00703087518943234,-0.020353939931093044,-0.014624821078144837,0.18764050019010325,0.5921126888757733,-0.005729118852948207,0.4586676508683464,False,False,False,False,False,True,-0.2831909598715184,False,False,False,True
SUV39H2,0.3496272788689314,0.0003593860947976076,2.404864067935776,2.7544913468047074,0.0005016810967986908,0.035983885423016095,0.0528942667239809,0.028368544506150176,0.024525722217830722,0.007615340916865918,0.15538805639433864,0.775728856682819,0.016910381300964804,0.6014097841502288,False,False,False,False,False,False,,False,False,False,False
SYK,2.277165270768183,5.9965864642812126e-15,2.064217805688454,4.341383076456637,4.1055467494041496e-14,-0.02290116433747052,0.02467089577360805,-0.016765395331736113,0.041436291105344164,-0.006135769005734405,0.1483859564033612,0.24590431426024406,0.04757206011107857,0.059703494251594706,False,False,False,False,True,False,-0.21536288104854268,False,False,True,False
SYT1,-0.15050430263935521,0.6907681087629371,1.0602806282942003,0.9097763256548451,0.716384273701349,0.05619958307837504,0.05391735749370303,0.07318760538604586,-0.019270247892342836,-0.016988022307670825,0.4823805292799883,0.6035716156395097,-0.002282225584672011,0.9322314445142659,False,False,False,False,False,False,,False,False,False,False
TAB2,0.4796031145734245,0.001104932461910955,4.396212619582692,4.875815734156117,0.0014846405229259575,0.12888892546737787,0.0996298843330956,0.07043206786110866,0.029197816471986937,0.058456857606269216,0.25713592295281296,0.04058894779333644,-0.02925904113428228,0.4735308011235977,False,False,False,False,False,False,,False,False,False,False
TAF1,1.1814556400228349,3.3984085878766627e-12,2.449684827942924,3.631140467965759,1.229687317981687e-11,-0.6736905668406395,-0.7621252162802584,-0.7777522966578249,0.015627080377566438,0.10406172981718531,0.45586155485637925,0.008587660114837012,-0.08843464943961887,0.14827810191656352,True,True,False,False,True,False,-0.49393385636868725,False,False,True,False
TALDO1,-0.21155349959448433,0.11778962192362823,7.489625072583123,7.2780715729886385,0.13440724493360068,-0.07710386199547788,-0.09527673598880547,-0.11740936250431502,0.022132626515509554,0.04030550050883715,0.525152787183883,0.09219757716602141,-0.018172873993327593,0.20210932666810477,False,False,False,False,False,False,,False,False,False,False
TANK,0.888432647833016,7.458501550821899e-11,3.7481595245544184,4.636592172387434,2.1820084324213004e-10,-0.04409506828077512,-0.06161841907198336,-0.03989879859557584,-0.02171962047640752,-0.004196269685199282,0.4539159633847888,0.7641201567308082,-0.017523350791208238,0.41568392810112,False,False,False,False,False,False,,False,False,True,False
TAOK1,1.1922007472760736,3.826778059100486e-13,2.7267820152977063,3.91898276257378,1.6357989112735237e-12,0.1429078775534284,0.10960665038171834,0.09782728015145255,0.01177937023026579,0.045080597401975855,0.7808442059791865,0.1051172800749229,-0.033301227171710066,0.5196684087258145,False,False,False,False,True,False,-0.5,False,False,True,False
TAOK2,1.005278608259652,2.1147237316667757e-16,3.9833995648463985,4.9886781731060506,2.4572494065142114e-15,0.03669267631194847,0.02902947970751659,0.017311758007322642,0.011717721700193948,0.019380918304625825,0.9432009445251212,0.24860158711962743,-0.007663196604431877,0.5040358664525048,False,False,False,False,True,False,,False,False,True,False
TAOK3,0.4518233963391802,0.00342999031638642,3.1361772313549774,3.5880006276941576,0.004424928867894913,-0.051042504021840907,-0.02358341303062146,-0.047024929047466524,0.023441516016845063,-0.004017574974374383,0.5412516575514084,0.8915544151147714,0.027459090991219445,0.4886550381724404,False,False,False,False,False,False,,False,False,False,False
TAT,-4.227588653265347,2.072827985990232e-12,6.4703004772530015,2.242711823987655,7.755478859147127e-12,0.0675257185136944,0.009357738750625488,0.03785181487384321,-0.02849407612321772,0.029673903639851194,0.3005842861520319,0.2638062454771948,-0.058167979763068915,0.09129512897117203,False,False,False,False,False,True,0.08119570254934556,False,False,False,True
TBC1D4,0.6679982398671509,0.002359188688063741,2.7188685179755496,3.3868667578427005,0.0030820754832186635,0.1920067817318442,0.2059806525384138,0.1904506095553348,0.015530042983079001,0.0015561721765094128,0.3121696640345424,0.7621065714940296,0.013973870806569588,0.34957480612329817,False,False,False,False,False,False,,False,False,True,False
TBCA,0.1443413900157413,0.07391582464856175,6.338642955252444,6.482984345268186,0.08588810610572316,-0.9611159128828929,-0.7688155749535382,-0.8972434750244737,0.1284279000709354,-0.06387243785841923,0.1314409880547337,0.38006510393813575,0.19230033792935464,0.08235221505280665,True,True,False,False,False,False,,False,False,False,False
TBCEL,0.3286795093959922,0.0038876020423466605,2.7497385860709955,3.0784180954669877,0.004984105182495718,-0.02210161251014988,0.011111829521050087,0.007568349154227786,0.0035434803668223007,-0.029669961664377666,0.7917536604592292,0.3293170378330005,0.03321344203119997,0.34957480612329817,False,False,False,False,False,False,,False,False,False,False
TBK1,0.6912541613755661,7.841951486056652e-11,2.1971791272960837,2.8884332886716497,2.2780316816889922e-10,-0.1631895605822748,-0.13483129143380085,-0.10914534847967425,-0.0256859429541266,-0.05404421210260055,0.09941127300092249,0.11374503174941687,0.028358269148473947,0.7986358209367654,False,False,False,False,False,False,,False,False,True,False
TBP,0.6427335777168439,6.369152020727729e-08,3.430991885474225,4.073725463191069,1.270749798573247e-07,-0.8053823006530075,-0.6960357057658143,-0.8060901630941779,0.11005445732836361,0.0007078624411703816,0.0021961094573620817,0.8780011728979865,0.10934659488719323,0.03350811442073053,True,True,False,False,False,False,,False,False,True,False
TCN1,2.240728680258072,1.1064493903294633e-14,0.3871562145625739,2.627884894820646,6.863313887382009e-14,-0.08421428090035314,-0.08451590327911687,-0.07206556552655875,-0.012450337752558119,-0.012148715373794389,0.4632974316801375,0.6044926211224646,-0.0003016223787637301,0.9709277605839084,False,False,False,False,True,False,-0.01962380084011745,False,False,True,False
TEC,0.455028272958236,4.155575559648443e-05,1.270676733127945,1.725705006086181,6.30211367042273e-05,-0.046374592646802736,-0.01821005081919985,-0.04830015923554114,0.03009010841634129,0.0019255665887384019,0.1522251391081071,0.6902992010743447,0.028164541827602887,0.41568392810112,False,False,False,False,False,False,,False,False,False,False
TEK,0.537651349419652,0.0015142574752775141,1.7857111904569363,2.3233625398765883,0.002018194534901372,0.04581856236609437,0.061847300936101995,0.02804258956336729,0.033804711372734705,0.01777597280272708,0.06254341633808712,0.30629506219112124,0.016028738570007625,0.7429098228423854,False,False,False,False,False,False,,False,False,True,False
TES,2.3980243180105885,1.6157648614268496e-19,3.625869510774153,6.0238938287847414,1.386273027995852e-17,0.030382356097515478,-0.02294661940527172,0.0052556326236010125,-0.028202252028872735,0.025126723473914467,0.21873368350098565,0.15166064443468802,-0.0533289755027872,0.050480898924720304,False,False,False,False,True,False,-0.5,False,False,True,False
TESK1,0.7769353231370051,8.54593949103753e-12,4.542635577852269,5.319570900989274,2.8895082295516235e-11,-0.0722048533889134,-0.0973632226475536,-0.12017167877811087,0.022808456130557278,0.04796682538919747,0.4660539101404487,0.21956018162576674,-0.025158369258640192,0.7986358209367654,False,False,False,False,False,False,,False,False,True,False
TESK2,0.0509648871715247,0.9207788746016237,2.0100245513516994,2.060989438523224,0.9297950692121658,-0.13674426588512664,-0.1036092670225493,-0.13168042876483566,0.028071161742286355,-0.005063837120290987,0.15370741189500814,0.9691905822079583,0.03313499886257734,0.3751750676264969,False,False,False,False,False,False,,False,False,False,False
TESPA1,0.4319642356248281,0.0057039237845703215,0.6062291633123513,1.0381933989371794,0.0072507505736063415,-0.10991930584038649,-0.0992692282472559,-0.12151439645397032,0.02224516820671442,0.011595090613583825,0.1267256670080967,0.6937084394179529,0.010650077593130594,0.4886550381724404,False,False,False,False,False,False,,False,False,False,False
TFAP2C,1.6384142321761683,1.0215687467171583e-14,0.2975777854564616,1.93599201763263,6.38480466698224e-14,-0.1744952310738391,-0.18618339354155433,-0.2059623927190525,0.019778999177498174,0.031467161645213404,0.6824605921212026,0.5320313799258953,-0.01168816246771523,0.9129374655882153,False,False,False,False,True,False,-0.01453367989536091,False,False,True,False
TFDP2,1.1386726615894505,5.261921625237373e-14,2.766644444871665,3.9053171064611156,2.72168359926071e-13,-0.05953634253748671,-0.002194163571740807,-0.03670093880314023,0.034506775231399424,-0.022835403734346477,0.3849400762782158,0.17038478522338085,0.0573421789657459,0.06659701614626651,False,False,False,False,True,False,-0.5,False,False,True,False
TFG,0.2743422043862962,0.0019377710368771535,4.81423771658062,5.088579920966916,0.002566069190086118,-0.14998017634298655,-0.1724631519098926,-0.11041656845367046,-0.06204658345622213,-0.039563607889316094,0.06751194827876565,0.2994786248046608,-0.02248297556690604,0.5680218778464302,False,False,False,False,False,False,,False,False,False,False
TFPI,-1.759815334023977,7.412490301359335e-10,5.452094198306528,3.6922788642825513,1.875860275650752e-09,0.1348445077755764,0.12464978756643323,0.14204323607810476,-0.01739344851167153,-0.007198728302528351,0.21323025054369482,0.8592948468075801,-0.01019472020914318,0.22910188406505871,False,False,False,False,False,True,-0.5,False,False,False,True
TFPI2,3.0335731000815755,2.0067311379432134e-12,1.1821073187705071,4.215680418852083,7.52524176728705e-12,0.02118818872037769,0.022386101952925383,0.051274907121198615,-0.028888805168273232,-0.030086718400820923,0.3796715368824676,0.1996681486596017,0.0011979132325476913,0.6530819591087469,False,False,False,False,True,False,-0.03992226099698974,False,False,True,False
TFRC,0.6420709517904406,0.0004266351397906198,4.7067390547249595,5.3488100065154,0.0005930480039212492,-0.44129124292739724,-0.9894065706111391,-0.7968355832132252,-0.1925709873979139,0.355544340285828,0.06494166820120076,0.0008586144863079784,-0.5481153276837418,9.635791081435442e-05,True,True,False,False,False,False,,True,False,True,False
TG,0.08505375772197621,0.0033968572211727707,0.28809116303333593,0.37314492075531214,0.004389048093136313,0.06225945306476862,0.023806732003076335,0.03254802728516893,-0.008741295282092595,0.02971142577959969,0.37827411652431386,0.19553359442399698,-0.038452721061692285,0.14827810191656352,False,False,False,False,False,False,,False,False,False,False
TGFA,3.6055954249920568,1.6381820777932387e-19,1.4572244372020442,5.062819862194101,1.386273027995852e-17,-0.02222685045616287,0.07415156576933483,0.029035417454862524,0.04511614831447231,-0.051262267911025394,0.10047476528924663,0.018835551596623385,0.0963784162254977,0.0062692985070637655,False,False,False,False,True,False,0.08944968252467302,False,False,True,False
TGFB1,1.7079246727420534,7.773292686399947e-10,4.404297379692952,6.112222052435006,1.955172703134133e-09,0.08735555425969439,0.027829469924353353,0.06445159267637353,-0.036622122752020175,0.022903961583320864,0.08451177438675866,0.595311114496317,-0.05952608433534104,0.11708600561657455,False,False,False,False,True,False,-0.5,False,False,True,False
TGFB3,1.781183894965868,1.7414998552686216e-14,2.3025462150930878,4.083730110058956,1.0262464857430319e-13,-0.05038804104251383,-0.046949573235578135,-0.043788861469747364,-0.0031607117658307704,-0.006599179572766463,0.7029194031127888,0.9098485947644425,0.0034384678069356925,0.9903073466514666,False,False,False,False,True,False,-0.13002400354263194,False,False,True,False
TGFBI,0.6656820958537306,0.0054839549174863795,6.046961694398696,6.712643790252427,0.006981887047725715,0.10720878982370581,0.14998780510211474,0.1109027311567037,0.03908507394541104,-0.0036939413329978854,0.09927897030426983,0.7197183527599195,0.042779015278408924,0.1552168135349903,False,False,False,False,False,False,,False,False,True,False
TGFBR1,1.0835268372603903,1.4825338122166213e-10,3.575091008584057,4.658617845844447,4.1460691358600426e-10,-0.011950982104359747,-0.1520073107291101,-0.11297847967358345,-0.03902883105552667,0.1010274975692237,0.8625561262301973,0.019104382923240806,-0.14005632862475037,0.05341261588586022,False,False,False,False,True,False,,False,False,True,False
TGFBR2,0.78034056356059,7.468151590170949e-06,4.852819720334364,5.633160283894954,1.221253728818837e-05,0.08229556224894816,-0.020752835179234017,0.004583643548541541,-0.025336478727775558,0.07771191870040661,0.6413245408932755,0.014008415817573665,-0.10304839742818217,0.06307244544494771,False,False,False,False,False,False,,False,False,True,False
TGM2,0.942507813711499,0.0006145977641191959,6.31517889432987,7.257686708041369,0.0008457767396135723,0.11022725139104497,0.10207875703784285,0.10800226030321884,-0.005923503265375996,0.002224991087826131,0.6431718627337432,0.6494195965521816,-0.008148494353202126,0.6014097841502288,False,False,False,False,False,False,-0.5,False,False,True,False
THAP12,0.57286844482209,5.246123321825396e-07,2.9402972640306277,3.5131657088527177,9.650059622086849e-07,-0.3144514234674514,-0.3283388688285273,-0.2989092507014906,-0.029429618127036705,-0.015542172765960816,0.5812208416868466,0.8712376831764868,-0.01388744536107589,0.4735308011235977,False,False,False,False,False,False,,False,False,True,False
THBD,1.4120703684692404,1.1948945211683764e-09,2.6459622192739265,4.058032587743167,2.916532485100327e-09,-0.029423529085779884,0.03187041884037481,-0.026487353806232055,0.05835777264660687,-0.0029361752795478285,0.17155048890082336,0.8577393955713859,0.061293947926154696,0.25856634178780447,False,False,False,False,True,False,-0.5,False,False,True,False
THBS1,1.8358388389025873,4.778863738828837e-08,4.121057577076316,5.956896415978903,9.710745282102932e-08,-0.0012968506514065999,0.04103996251945867,-0.0047981962347841585,0.045838158754242825,0.0035013455833775584,0.07572894641910531,0.8087999614218111,0.04233681317086527,0.12888089710933232,False,False,False,False,True,False,-0.5,False,False,True,False
